Time,FP1,FP2,C3,C4,O1,O2,SPR1,SPR2,ECG1,ECG2
50.530,-51.560,-80.015,30.183,-143.637,-17.352,-170.574,-445.736,-792.077,29.816,237.109
50.535,-101.238,-58.002,-10.042,-96.694,-22.795,-188.798,-446.444,-816.450,35.019,230.414
50.540,-249.577,-130.577,75.928,-76.740,-118.101,-269.703,-446.196,-869.286,41.327,245.401
50.545,-341.936,-297.945,210.719,-158.314,-252.885,-294.694,-445.652,-823.432,44.286,264.757
50.550,-213.157,-231.887,266.442,-132.010,-199.259,-140.949,-445.025,-785.161,44.114,293.398
50.555,-110.727,-139.839,238.315,-56.472,-130.766,-56.032,-445.425,-800.092,63.217,307.221
50.560,-89.165,-61.354,76.214,-26.735,-105.436,20.276,-444.957,-789.277,49.871,297.244
50.565,24.462,3.922,-14.615,-20.342,-30.053,113.864,-445.517,-841.184,53.158,291.878
50.570,124.694,42.616,32.573,-68.516,-26.496,87.151,-445.890,-818.021,63.546,290.751
50.575,197.192,120.012,139.143,-29.868,-82.339,58.447,-445.524,-794.031,50.602,279.021
50.580,265.567,229.781,118.096,22.795,-131.064,23.859,-446.075,-848.143,43.678,283.686
50.585,305.896,328.576,190.348,101.133,-123.710,-13.701,-444.611,-835.378,30.891,242.315
50.590,257.770,265.432,327.557,140.218,-90.297,-7.474,-445.116,-801.810,31.667,227.887
50.595,263.568,167.292,362.355,108.797,-80.013,-11.697,-445.274,-796.124,14.930,170.330
50.600,318.368,150.016,351.125,114.642,-61.567,-47.101,-444.055,-776.668,17.666,159.858
50.605,319.893,150.374,284.173,134.102,-97.056,-62.370,-445.659,-880.365,14.860,116.259
50.610,172.938,28.050,171.346,112.145,-186.860,-56.121,-444.801,-842.192,14.830,95.910
50.615,92.698,-99.632,109.930,49.373,-129.741,4.640,-446.234,-801.741,0.212,57.403
50.620,41.917,-117.873,90.221,-33.233,-188.089,42.598,-445.153,-809.625,25.968,50.553
50.625,27.386,-67.658,79.281,-22.143,-298.334,14.307,-445.017,-829.535,25.230,20.661
50.630,65.882,-2.931,20.065,72.413,-368.627,-86.092,-444.051,-827.397,10.444,19.422
50.635,107.554,-2.865,-16.805,85.584,-328.325,-94.626,-443.271,-752.633,0.978,-21.536
50.640,82.238,-33.932,-33.510,17.839,-287.143,-84.740,-443.109,-808.388,19.004,-9.670
50.645,32.139,-114.440,-68.899,-71.065,-198.418,-68.430,-444.489,-869.891,-4.227,-40.110
50.650,12.545,-98.580,-118.741,-148.785,-170.120,-16.021,-442.922,-823.063,-4.308,-43.722
50.655,-50.484,-52.213,-134.211,-265.188,-245.761,-30.214,-443.706,-824.368,-3.767,-34.345
50.660,-37.291,-10.527,-93.963,-246.201,-296.133,-46.471,-442.216,-810.536,-11.245,-70.194
50.665,-41.482,-17.931,-128.220,-176.279,-371.824,22.400,-441.631,-812.994,-2.550,-39.195
50.670,-52.832,46.256,-183.030,-125.461,-418.330,75.233,-441.836,-815.866,-0.219,-32.013
50.675,-108.060,24.282,-207.831,-169.114,-458.259,-4.008,-442.249,-860.290,-11.574,-52.824
50.680,-137.115,-57.945,-263.772,-169.040,-456.832,-86.348,-441.282,-823.399,-13.522,-38.692
50.685,-133.596,-111.981,-328.652,-167.896,-420.871,-150.566,-441.848,-787.832,-26.859,-78.034
50.690,-56.010,-150.416,-283.458,-146.714,-298.547,-159.090,-441.623,-811.438,-16.913,-50.265
50.695,-22.261,-200.853,-304.841,-173.250,-342.361,-98.206,-442.076,-861.498,-10.420,-54.573
50.700,-17.546,-212.998,-277.306,-156.299,-354.867,35.494,-441.450,-844.279,2.183,-49.119
50.705,-65.568,-164.021,-285.335,-187.885,-440.987,90.696,-440.307,-788.411,-14.233,-29.514
50.710,-90.046,-108.703,-267.784,-127.696,-437.479,76.469,-440.660,-806.092,15.792,-37.872
50.715,-83.975,-100.466,-275.564,-19.391,-349.437,82.647,-438.876,-842.956,-9.429,-27.808
50.720,-58.672,-60.873,-278.575,2.666,-312.129,63.438,-439.571,-867.750,0.915,-28.743
50.725,-16.600,-4.134,-188.141,-32.245,-226.048,46.378,-440.799,-804.321,4.582,-14.699
50.730,25.839,58.446,-141.070,-25.386,-161.057,66.232,-440.244,-797.959,9.189,-29.065
50.735,40.165,102.340,-102.956,57.505,-156.146,79.125,-441.145,-825.555,4.920,-20.750
50.740,63.848,107.100,-70.408,132.871,-214.863,85.830,-440.736,-867.210,-13.268,-40.793
50.745,104.511,-4.983,-117.899,126.253,-184.512,95.800,-440.065,-817.653,-8.805,-48.431
50.750,130.341,-104.400,-192.793,74.296,-232.106,46.562,-439.454,-797.015,-15.554,-17.897
50.755,161.293,-118.769,-214.095,36.309,-288.899,17.752,-439.091,-810.766,0.176,-26.210
50.760,226.029,2.338,-189.697,89.173,-126.644,97.518,-440.384,-845.704,-1.071,-18.936
50.765,286.330,99.546,-186.610,70.173,-51.841,106.184,-440.615,-841.044,-13.371,-40.067
50.770,334.853,130.430,-160.917,53.819,-74.008,103.875,-439.750,-811.342,-10.773,-25.739
50.775,433.133,280.870,-100.847,28.873,-7.598,116.487,-440.461,-801.849,-6.556,-41.183
50.780,557.273,463.200,-13.785,61.455,50.806,148.930,-439.305,-822.944,10.128,-12.129
50.785,623.476,595.067,48.321,138.470,47.178,122.914,-439.647,-862.778,-5.778,-13.728
50.790,861.255,986.237,137.171,206.752,72.807,72.759,-438.808,-819.543,1.748,-35.642
50.795,1267.592,1413.582,217.091,290.724,77.440,50.694,-438.585,-792.383,-16.022,-38.925
50.800,1741.459,1733.750,265.842,363.832,107.289,-16.654,-438.265,-806.969,-16.675,-49.136
50.805,2098.781,2014.626,290.711,409.245,87.969,-30.709,-438.394,-863.977,-15.595,-58.512
50.810,2268.960,2196.572,328.933,485.374,200.805,95.307,-438.671,-835.091,6.993,-56.465
50.815,2348.093,2320.793,385.970,565.997,280.449,174.108,-439.453,-798.716,8.461,-42.903
50.820,2478.934,2447.058,364.170,598.609,251.935,224.652,-440.057,-795.901,19.419,-34.933
50.825,2627.160,2584.629,487.995,708.520,234.717,272.936,-438.679,-857.724,11.222,-40.659
50.830,2721.754,2645.867,590.873,717.791,213.488,315.638,-439.164,-860.008,-5.922,-36.808
50.835,2743.536,2660.297,621.466,710.407,217.005,359.160,-439.211,-889.124,8.228,-56.133
50.840,2689.357,2617.402,649.742,687.344,210.856,357.184,-439.664,-801.115,-7.203,-50.484
50.845,2715.325,2707.315,603.797,666.838,186.996,317.771,-441.388,-792.688,9.551,-76.578
50.850,2773.439,2797.007,514.404,697.498,283.157,322.906,-441.140,-835.627,11.832,-76.027
50.855,2719.576,2704.894,428.860,652.747,230.433,309.619,-441.615,-846.683,3.610,-58.837
50.860,2550.477,2564.595,320.254,540.551,182.631,302.544,-441.706,-759.777,2.298,-55.333
50.865,2366.537,2343.604,269.046,485.507,170.697,324.434,-439.716,-771.746,6.611,-51.134
50.870,2290.482,2140.209,282.938,463.859,213.022,300.682,-442.250,-872.267,-29.657,-80.731
50.875,2125.665,1938.516,271.559,431.047,272.148,281.465,-441.011,-850.659,-10.073,-77.933
50.880,1847.978,1773.417,282.104,408.903,326.329,238.498,-440.957,-825.491,1.209,-65.113
50.885,1542.764,1585.059,240.476,375.977,324.343,163.571,-442.719,-806.659,-4.780,-50.901
50.890,1197.206,1300.642,155.608,289.511,206.254,67.683,-442.706,-822.034,-38.964,-16.119
50.895,944.982,1076.790,32.937,243.701,99.443,44.707,-444.020,-827.186,-68.773,-12.196
50.900,842.516,905.181,-38.888,222.534,96.968,72.073,-443.242,-843.772,-81.472,-61.741
50.905,708.544,724.598,-53.719,203.052,70.077,154.070,-444.028,-840.113,-59.137,2.195
50.910,510.152,470.025,-94.387,157.897,-25.563,149.407,-443.644,-810.383,-36.858,-28.455
50.915,322.523,266.474,-204.966,108.257,-84.698,35.446,-443.940,-808.614,-10.907,-13.484
50.920,25.564,97.138,-246.671,78.617,-92.818,-39.671,-445.117,-840.946,-50.429,28.207
50.925,-247.793,-132.385,-276.769,-5.085,-170.753,-33.285,-444.917,-869.863,-54.426,12.305
50.930,-401.353,-291.917,-326.884,-129.692,-153.123,8.352,-445.757,-806.463,-41.763,-10.622
50.935,-490.846,-366.289,-249.184,-221.524,-64.479,76.033,-445.880,-797.733,-35.787,-6.636
50.940,-572.158,-510.472,-281.369,-222.315,-11.656,-10.229,-447.019,-831.806,-21.416,-25.710
50.945,-706.919,-603.765,-362.332,-315.385,-99.722,-59.239,-446.119,-876.984,-23.436,-26.154
50.950,-810.212,-695.560,-444.948,-367.377,-148.038,-63.502,-447.003,-820.920,-17.482,-52.324
50.955,-880.399,-868.937,-459.779,-353.095,-142.934,-31.034,-445.887,-806.185,-18.342,-73.640
50.960,-959.611,-947.302,-469.368,-372.360,-264.427,-85.766,-446.145,-825.277,-22.319,-78.264
50.965,-1030.790,-1012.314,-496.173,-398.461,-278.078,-134.202,-446.939,-862.254,-3.581,-98.083
50.970,-1084.880,-953.644,-456.791,-329.444,-173.808,-197.582,-446.733,-839.960,2.146,-68.775
50.975,-1213.914,-997.911,-483.433,-306.500,-170.800,-207.509,-447.880,-809.460,-2.171,-79.779
50.980,-1258.466,-1131.721,-528.200,-388.283,-161.162,-108.261,-447.203,-814.391,14.620,-82.968
50.985,-1103.145,-1214.128,-536.672,-422.856,-93.768,-107.346,-447.267,-841.233,13.621,-96.988
50.990,-1104.843,-1262.491,-499.732,-415.182,-149.245,-141.885,-446.016,-856.269,4.546,-98.883
50.995,-1128.820,-1248.052,-466.263,-435.413,-250.663,-158.198,-445.944,-821.706,17.588,-78.118
51.000,-1068.847,-1189.271,-415.383,-381.527,-212.062,-114.775,-445.967,-811.895,22.444,-88.666
51.005,-1104.726,-1159.485,-448.679,-310.571,-57.895,-73.473,-447.716,-821.561,30.956,-111.374
51.010,-1074.265,-1111.094,-402.694,-267.443,3.615,-76.437,-446.879,-872.389,23.457,-88.483
51.015,-1018.440,-1081.555,-359.580,-234.551,-21.913,-88.681,-447.397,-836.323,9.500,-114.177
51.020,-904.735,-983.158,-238.289,-247.943,-69.106,-55.636,-446.248,-805.503,41.053,-93.434
51.025,-839.296,-959.783,-95.961,-166.868,-33.817,-37.627,-445.843,-806.245,27.944,-60.300
51.030,-866.323,-973.319,-60.983,-152.431,47.696,-18.836,-445.812,-868.272,30.607,-3.372
51.035,-875.138,-1018.302,-127.290,-166.749,126.319,-58.341,-446.116,-849.636,24.316,29.530
51.040,-836.644,-937.730,-177.849,-106.645,133.928,-116.644,-445.299,-806.720,17.904,95.317
51.045,-837.852,-907.631,-225.289,-129.838,41.611,-106.876,-445.919,-801.744,0.624,193.679
51.050,-832.101,-942.150,-246.036,-192.935,-124.322,-131.142,-445.613,-844.040,-24.999,329.169
51.055,-838.163,-919.193,-239.434,-182.360,-153.741,-157.214,-446.052,-867.811,-117.685,466.341
51.060,-882.152,-968.184,-252.691,-205.082,-68.191,-114.042,-446.292,-904.385,-173.939,417.171
51.065,-900.617,-1001.989,-319.047,-233.035,0.614,-120.626,-445.133,-820.997,-168.178,103.829
51.070,-877.380,-943.124,-417.438,-271.080,-24.024,-118.658,-444.953,-801.413,-127.021,-323.652
51.075,-818.436,-922.774,-457.562,-325.357,-71.555,-149.807,-443.205,-830.050,-34.717,-453.544
51.080,-897.038,-904.217,-450.245,-384.036,-92.601,-179.123,-444.172,-852.584,46.565,-443.928
51.085,-980.367,-855.452,-393.718,-444.954,-152.089,-256.289,-445.352,-817.811,81.316,-268.976
51.090,-964.262,-775.769,-386.199,-458.900,-49.086,-228.624,-444.723,-746.700,85.978,-114.110
51.095,-1003.066,-717.184,-356.611,-447.735,127.436,-98.917,-444.841,-855.905,83.735,-91.978
51.100,-1028.917,-753.480,-337.295,-426.324,133.214,-51.957,-443.526,-872.718,65.962,-123.654
51.105,-950.950,-770.333,-348.647,-377.744,36.447,-65.068,-442.504,-815.956,14.327,-62.585
51.110,-853.520,-717.834,-301.194,-352.182,8.307,-37.934,-442.601,-807.127,13.555,16.664
51.115,-764.750,-691.790,-242.122,-363.865,-33.009,-101.386,-442.527,-824.935,42.433,-42.536
51.120,-640.113,-623.927,-284.450,-340.625,-45.110,-133.799,-441.615,-825.186,68.720,-78.066
51.125,-589.877,-570.476,-399.762,-290.971,-30.598,-168.240,-440.779,-822.238,25.525,-36.734
51.130,-498.530,-536.588,-360.776,-192.313,-12.703,-104.561,-439.702,-849.778,41.356,-10.306
51.135,-396.568,-512.314,-302.614,-89.302,19.971,-61.107,-440.294,-806.994,18.613,-40.255
51.140,-344.784,-465.033,-205.750,-63.875,102.771,9.053,-439.359,-803.303,12.614,-30.430
51.145,-383.065,-447.895,-65.887,-91.759,181.912,72.936,-438.132,-817.256,-1.678,-36.010
51.150,-395.957,-410.585,-49.379,-137.504,140.108,53.350,-437.916,-862.632,29.756,-2.915
51.155,-286.325,-275.858,-33.441,-142.839,66.348,-21.245,-437.011,-806.849,27.387,10.527
51.160,-135.639,-162.866,99.158,-97.017,14.403,-22.247,-435.511,-782.396,8.267,0.181
51.165,85.595,-39.398,145.639,-81.240,-14.978,-68.857,-436.188,-809.268,31.395,7.897
51.170,198.795,64.722,112.332,-47.655,-59.148,-55.989,-433.788,-855.419,29.981,-4.951
51.175,163.469,77.444,115.829,-43.959,-43.591,8.626,-433.307,-820.111,24.511,19.793
51.180,198.663,92.909,154.775,-50.207,-88.440,25.799,-432.453,-779.634,24.337,50.722
51.185,213.132,100.930,204.330,-30.523,-70.038,29.865,-431.096,-802.226,19.649,42.218
51.190,139.428,111.296,237.176,-12.797,6.347,-15.816,-430.001,-829.866,17.578,15.336
51.195,58.317,74.097,153.086,-16.843,-37.386,-84.546,-429.224,-829.951,5.697,55.532
51.200,-54.199,77.990,64.141,-53.387,-71.521,-147.725,-427.443,-785.998,11.742,90.697
51.205,-98.968,57.476,37.358,-30.381,-46.692,-224.016,-427.161,-784.255,29.579,82.336
51.210,-62.007,9.477,31.120,-47.895,-81.662,-251.983,-426.679,-797.949,39.488,64.172
51.215,-22.645,-96.399,-47.466,-137.370,-103.634,-268.143,-426.012,-834.245,29.311,105.020
51.220,-111.821,-179.098,-185.794,-202.608,-132.592,-272.378,-425.545,-793.939,38.048,149.642
51.225,-220.628,-199.566,-220.040,-252.974,-118.820,-188.934,-424.329,-768.849,64.076,141.779
51.230,-325.634,-293.363,-195.376,-210.234,-59.158,-66.090,-421.252,-773.753,52.782,181.449
51.235,-371.520,-272.492,-171.770,-209.362,4.705,-8.911,-421.211,-825.644,45.496,179.166
51.240,-455.793,-208.166,-185.766,-238.234,35.533,-60.159,-419.074,-800.612,37.889,162.896
51.245,-457.122,-148.681,-198.978,-237.854,56.276,-95.652,-419.993,-762.007,47.554,219.046
51.250,-479.910,-139.525,-132.938,-190.945,73.331,-169.314,-417.300,-754.607,50.424,259.062
51.255,-462.301,-167.607,-127.716,-128.565,-39.926,-269.784,-415.814,-792.718,43.793,230.102
51.260,-377.411,-211.872,-161.412,-58.370,-161.619,-358.613,-413.378,-811.573,54.442,244.222
51.265,-286.623,-244.970,-221.024,-71.838,-171.221,-427.714,-411.834,-767.473,49.384,260.948
51.270,-315.913,-283.936,-338.199,-154.228,-285.716,-429.806,-409.363,-737.412,38.200,251.493
51.275,-353.935,-269.996,-296.387,-123.027,-316.079,-336.789,-408.764,-758.240,58.714,261.815
51.280,-411.220,-302.014,-307.417,-52.395,-346.859,-256.852,-406.170,-813.802,52.934,276.702
51.285,-377.055,-295.921,-230.720,-20.695,-342.007,-123.090,-405.729,-761.010,51.980,243.789
51.290,-334.978,-297.060,-250.125,-84.333,-348.331,-92.596,-404.200,-767.555,60.971,262.721
51.295,-266.674,-251.574,-182.283,-109.876,-277.285,-82.666,-402.835,-695.951,58.208,231.861
51.300,-163.584,-185.403,-47.156,-54.540,-212.646,-5.609,-401.313,-724.073,50.796,220.371
51.305,-171.983,-165.832,6.639,54.890,-235.990,-37.873,-398.010,-781.939,33.415,172.067
51.310,-213.102,-171.924,-3.988,120.501,-233.412,-162.756,-397.405,-741.065,12.537,112.433
51.315,-199.425,-184.147,-71.521,97.078,-176.108,-194.412,-394.594,-717.686,11.300,97.287
51.320,-177.152,-230.536,-203.135,49.816,-257.470,-232.700,-394.148,-723.458,9.872,52.072
51.325,-191.287,-296.942,-234.218,-47.729,-358.116,-185.558,-392.722,-812.659,39.998,33.030
51.330,-169.025,-305.818,-202.471,-57.708,-368.187,-107.776,-391.371,-720.465,5.084,7.850
51.335,-115.145,-219.658,-166.711,-17.035,-347.177,-100.471,-389.830,-665.234,15.753,18.026
51.340,-143.155,-171.685,-229.727,-34.436,-367.313,-102.164,-387.346,-695.882,-6.924,-9.250
51.345,-104.821,-137.337,-264.342,-62.372,-399.187,-119.617,-383.350,-729.375,-24.689,-26.062
51.350,-70.930,-122.255,-257.279,-50.985,-518.840,-157.951,-382.529,-694.951,-26.477,-67.276
51.355,-138.364,-142.966,-193.505,-46.026,-502.818,-152.735,-379.310,-708.620,-14.733,-63.453
51.360,-174.566,-177.998,-99.868,-35.010,-291.582,-103.461,-376.544,-680.232,-7.612,-86.933
51.365,-258.594,-306.909,-39.202,0.675,-107.292,-1.046,-375.440,-666.047,-22.042,-77.261
51.370,-371.709,-271.485,-75.365,-3.690,-217.406,71.047,-373.039,-671.650,-11.593,-81.683
51.375,-333.340,-231.264,-167.272,-115.344,-341.390,25.903,-371.254,-710.551,-26.187,-93.598
51.380,-392.831,-225.727,-287.169,-129.267,-446.993,-110.661,-368.778,-672.666,-12.397,-67.346
51.385,-420.586,-202.473,-368.296,-137.751,-427.150,-113.930,-366.632,-630.241,-2.517,-71.236
51.390,-399.831,-266.559,-435.056,-202.996,-396.987,-95.175,-364.024,-643.524,-14.142,-75.392
51.395,-493.168,-380.774,-426.168,-206.190,-454.947,-86.609,-361.276,-679.456,-2.612,-74.025
51.400,-610.391,-459.887,-453.975,-344.254,-585.485,-185.859,-358.938,-671.570,-26.609,-108.180
51.405,-643.929,-398.517,-509.697,-381.598,-600.171,-314.036,-357.435,-615.321,-40.809,-115.239
51.410,-663.747,-390.682,-511.684,-314.336,-440.577,-326.903,-353.907,-616.493,-1.499,-84.518
51.415,-665.289,-430.986,-471.318,-302.475,-352.320,-222.191,-351.612,-639.609,12.141,-60.453
51.420,-609.912,-358.309,-428.464,-235.320,-273.461,-92.924,-350.692,-666.645,-9.853,-82.940
51.425,-572.982,-308.136,-353.786,-232.034,-321.511,-57.563,-346.318,-605.204,16.973,-54.020
51.430,-508.018,-234.970,-291.570,-176.356,-313.834,-129.248,-344.447,-587.467,17.283,-55.247
51.435,-410.405,-139.540,-286.356,-144.879,-320.808,-162.956,-341.542,-602.170,-2.151,-56.141
51.440,-333.579,-112.627,-243.102,-127.977,-361.941,-120.393,-338.573,-639.230,4.383,-68.493
51.445,-263.290,-54.721,-131.592,-102.614,-419.734,-80.438,-337.216,-596.963,-5.005,-78.920
51.450,-223.608,21.262,-118.384,-130.140,-293.732,-57.622,-334.212,-575.964,-8.452,-57.711
51.455,-188.505,-23.830,-92.288,-70.935,-249.716,-35.366,-331.786,-566.651,-13.686,-70.041
51.460,-154.540,-44.821,-26.335,16.978,-227.569,-27.448,-327.935,-595.360,-0.867,-57.819
51.465,-121.005,-58.833,-88.051,24.715,-240.323,-31.848,-324.511,-596.800,0.942,-60.332
51.470,-77.536,-33.143,-88.771,7.997,-288.112,-44.980,-321.242,-553.338,-11.064,-53.478
51.475,-89.583,13.177,-100.816,50.018,-219.264,-39.099,-318.538,-531.544,-9.539,-73.342
51.480,-87.899,57.555,-153.389,-19.214,-110.017,-24.689,-316.578,-547.028,2.930,-63.902
51.485,-103.276,38.781,-186.555,-50.338,-84.752,-0.321,-314.225,-586.946,8.358,-31.090
51.490,-170.001,-12.156,-230.860,-104.536,-130.788,-27.413,-311.374,-537.488,7.113,-69.025
51.495,-270.159,-97.401,-283.297,-186.513,-116.866,-69.170,-308.775,-506.253,-16.291,-83.210
51.500,-316.274,-88.955,-302.369,-219.465,-84.112,-35.473,-304.800,-499.869,13.015,-59.139
51.505,-298.700,-79.338,-299.883,-244.245,-66.160,-69.981,-302.360,-556.832,-17.525,-83.881
51.510,-356.771,-41.647,-357.113,-246.562,-208.395,-57.954,-299.188,-520.818,-2.989,-78.532
51.515,-300.455,4.769,-302.692,-183.438,-156.486,9.747,-295.821,-472.304,-7.424,-83.913
51.520,-284.634,-8.835,-252.799,-186.661,-129.276,-2.712,-293.788,-448.216,-8.384,-67.742
51.525,-245.750,-1.638,-252.119,-156.093,-64.981,-18.908,-290.163,-520.025,-9.807,-86.738
51.530,-169.169,16.958,-207.982,-116.514,-4.257,-37.785,-287.364,-535.563,27.626,-91.178
51.535,-132.906,-8.178,-222.971,-58.765,-76.247,-102.919,-283.978,-558.411,-6.264,-91.270
51.540,-71.769,28.480,-233.552,19.756,-168.573,-111.640,-282.479,-507.005,-4.479,-103.659
51.545,-51.617,21.318,-218.543,72.285,-164.514,-50.740,-278.043,-517.809,-10.430,-98.565
51.550,-47.803,-12.766,-175.962,54.976,-181.373,28.757,-270.754,-510.410,-11.147,-92.621
51.555,11.610,50.972,-164.233,58.548,-154.344,60.300,-272.065,-500.035,4.832,-95.926
51.560,34.465,28.693,-226.967,63.836,-157.286,61.845,-266.708,-460.361,6.436,-63.552
51.565,17.052,-38.646,-190.680,52.108,-103.373,104.477,-266.820,-402.913,1.861,-94.324
51.570,47.877,6.042,-148.982,12.835,-41.506,122.388,-264.850,-480.996,-26.229,-61.419
51.575,63.385,3.665,-65.472,-41.498,9.776,150.586,-261.235,-509.246,-43.284,-35.195
51.580,8.300,-9.975,32.018,-82.630,23.759,125.018,-255.679,-448.596,-63.425,-55.172
51.585,-52.756,-61.824,42.282,-47.679,22.027,53.705,-253.185,-436.461,-79.834,-50.022
51.590,-73.181,-139.314,-2.738,1.570,49.382,40.582,-251.163,-508.437,-78.864,-50.217
51.595,-123.256,-178.630,-62.275,13.044,58.147,85.566,-246.923,-463.427,-59.968,-52.808
51.600,-147.263,-183.712,-39.695,10.126,157.304,83.252,-243.267,-400.751,-51.634,-4.163
51.605,-161.767,-125.292,-35.025,-38.296,101.387,72.518,-241.118,-378.773,-43.640,0.680
51.610,-153.103,-64.281,1.185,-94.795,67.021,36.140,-237.677,-412.328,-67.258,-7.333
51.615,-174.472,-50.098,19.315,-136.070,25.761,-14.537,-234.144,-404.745,-43.446,-26.053
51.620,-161.874,-39.902,-98.019,-168.184,-105.988,-43.390,-230.656,-411.810,-48.884,-51.131
51.625,-129.060,-31.388,-121.116,-188.461,-49.047,-41.108,-227.100,-379.436,-29.261,-45.450
51.630,-183.511,-100.993,-166.650,-209.799,146.051,-45.090,-223.539,-350.975,-28.023,-57.114
51.635,-207.526,-87.291,-131.260,-180.947,221.794,-58.532,-220.153,-353.540,2.481,-59.213
51.640,-141.717,11.026,-42.648,-129.982,340.112,-14.171,-215.910,-383.757,-3.279,-77.667
